CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
2028,100111105202300001,202300001,2023-11-09,5113,1105,1,2,4,11,3,7011,2023-11-07 12:44:00,2023-11-07 14:36:00,2023-11-07 15:57:00,12.970175,74.844441,Online Fraud reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 05. Synthetic demonstration record.
2029,100131124202500003,202500003,2025-03-01,5245,1124,1,1,1,1,3,7013,2025-03-01 12:32:00,2025-03-01 13:48:00,2025-03-01 14:59:00,15.467823,75.056939,Murder reported in Dharwad; registered at Dharwad Police Station 04. Synthetic demonstration record.
2030,100061051202200002,202200002,2022-08-06,5116,1051,1,2,7,19,3,7006,2022-08-05 09:38:00,2022-08-05 12:29:00,2022-08-05 13:34:00,17.88695,77.555895,Forgery reported in Bidar; registered at Bidar Police Station 01. Synthetic demonstration record.
2031,100041031202400002,202400002,2024-12-22,5173,1031,1,1,1,2,2,7004,2024-12-21 00:24:00,2024-12-21 02:00:00,2024-12-21 02:36:00,13.304683,77.656435,Attempt to Murder reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 01. Synthetic demonstration record.
2032,100271262202300003,202300003,2023-05-16,5045,1262,1,2,6,16,2,7027,2023-05-14 12:02:00,2023-05-14 12:54:00,2023-05-14 14:35:00,13.314115,74.720628,Rioting reported in Udupi; registered at Udupi Police Station 02. Synthetic demonstration record.
2033,100051043202500007,202500007,2025-08-04,5259,1043,1,2,6,16,5,7005,2025-08-03 21:39:00,2025-08-03 21:58:00,2025-08-03 22:06:00,12.950818,77.594428,Rioting reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 03. Synthetic demonstration record.
2034,100121116202600002,202600002,2026-02-16,5114,1116,1,2,4,11,2,7012,2026-02-15 13:55:00,2026-02-15 14:20:00,2026-02-15 15:13:00,14.4592,75.966972,Online Fraud reported in Davanagere; registered at Davanagere Police Station 06. Synthetic demonstration record.
2035,100121112202600002,202600002,2026-02-09,5560,1112,1,1,3,10,3,7012,2026-02-09 18:46:00,2026-02-09 19:19:00,2026-02-09 20:55:00,14.461558,75.888766,Kidnapping reported in Davanagere; registered at Davanagere Police Station 02. Synthetic demonstration record.
2036,100271262202300004,202300004,2023-04-10,5444,1262,1,2,2,6,2,7027,2023-04-10 20:18:00,2023-04-10 23:05:00,2023-04-10 23:54:00,13.390563,74.71255,Vehicle Theft reported in Udupi; registered at Udupi Police Station 02. Synthetic demonstration record.
2037,100131122202500002,202500002,2025-06-06,5153,1122,1,1,3,10,2,7013,2025-06-05 00:04:00,2025-06-05 01:51:00,2025-06-05 03:31:00,15.472705,74.979646,Kidnapping reported in Dharwad; registered at Dharwad Police Station 02. Synthetic demonstration record.
2038,100171164202200003,202200003,2022-06-17,5131,1164,1,2,3,9,2,7017,2022-06-15 20:43:00,2022-06-15 21:05:00,2022-06-15 22:17:00,17.327849,76.839048,Sexual Harassment reported in Kalaburagi; registered at Kalaburagi Police Station 04. Synthetic demonstration record.
2039,100171161202200003,202200003,2022-08-09,5119,1161,1,2,1,3,1,7017,2022-08-07 16:57:00,2022-08-07 18:08:00,2022-08-07 19:45:00,17.281471,76.847165,Assault reported in Kalaburagi; registered at Kalaburagi Police Station 01. Synthetic demonstration record.
2040,100141140202600001,202600001,2026-04-30,5079,1140,1,1,2,4,2,7014,2026-04-29 20:18:00,2026-04-29 22:46:00,2026-04-29 23:14:00,15.41399,75.65058,Robbery reported in Gadag; registered at Gadag Police Station 10. Synthetic demonstration record.
2041,100271267202500001,202500001,2025-08-26,5257,1267,1,2,3,8,1,7027,2025-08-25 07:48:00,2025-08-25 08:21:00,2025-08-25 08:58:00,13.344675,74.689341,Domestic Violence reported in Udupi; registered at Udupi Police Station 07. Synthetic demonstration record.
2042,100101097202400001,202400001,2024-11-18,5598,1097,1,2,3,9,3,7010,2024-11-17 17:47:00,2024-11-17 19:43:00,2024-11-17 21:39:00,14.225046,76.361812,Sexual Harassment reported in Chitradurga; registered at Chitradurga Police Station 07. Synthetic demonstration record.
2043,100051042202400005,202400005,2024-08-12,5300,1042,1,1,2,4,2,7005,2024-08-10 18:28:00,2024-08-10 19:15:00,2024-08-10 20:41:00,12.958463,77.660953,Robbery reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 02. Synthetic demonstration record.
2044,100051041202500006,202500006,2025-10-27,5496,1041,1,2,2,6,2,7005,2025-10-26 18:43:00,2025-10-26 19:54:00,2025-10-26 21:27:00,12.952796,77.636919,Vehicle Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 01. Synthetic demonstration record.
2045,100111104202200002,202200002,2022-06-21,5475,1104,1,2,5,14,1,7011,2022-06-19 21:11:00,2022-06-19 22:30:00,2022-06-20 00:16:00,12.949513,74.920996,NDPS Possession reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 04. Synthetic demonstration record.
2046,100231223202500001,202500001,2025-04-04,5365,1223,1,2,3,8,3,7023,2025-04-03 07:43:00,2025-04-03 08:26:00,2025-04-03 08:34:00,16.230233,77.315548,Domestic Violence reported in Raichur; registered at Raichur Police Station 03. Synthetic demonstration record.
2047,100051041202600003,202600003,2026-01-13,5094,1041,1,2,4,11,2,7005,2026-01-12 18:31:00,2026-01-12 18:46:00,2026-01-12 20:28:00,13.003611,77.56406,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 01. Synthetic demonstration record.
2048,100141136202400003,202400003,2024-10-15,5316,1136,1,2,7,18,1,7014,2024-10-15 10:37:00,2024-10-15 13:12:00,2024-10-15 14:58:00,15.454164,75.643898,Cheating reported in Gadag; registered at Gadag Police Station 06. Synthetic demonstration record.
2049,800271262202300001,202300001,2023-02-08,5045,1262,4,2,2,6,5,7027,2023-02-07 17:38:00,2023-02-07 20:12:00,2023-02-07 20:52:00,13.400964,74.725884,Vehicle Theft reported in Udupi; registered at Udupi Police Station 02. Synthetic demonstration record.
2050,100091087202600002,202600002,2026-04-16,5281,1087,1,2,2,6,5,7009,2026-04-15 18:44:00,2026-04-15 21:28:00,2026-04-15 22:49:00,13.290898,75.84374,Vehicle Theft reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 07. Synthetic demonstration record.
2051,100051050202200005,202200005,2022-04-27,5303,1050,1,2,4,11,3,7005,2022-04-27 11:11:00,2022-04-27 14:11:00,2022-04-27 14:26:00,12.977335,77.574436,Online Fraud reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 10. Synthetic demonstration record.
2052,800311310202500001,202500001,2025-10-08,5148,1310,4,2,5,14,1,7031,2025-10-07 07:57:00,2025-10-07 10:00:00,2025-10-07 11:49:00,15.365035,76.481419,NDPS Possession reported in Vijayanagara; registered at Vijayanagara Police Station 10. Synthetic demonstration record.
2053,100041038202200002,202200002,2022-12-28,5401,1038,1,2,2,7,2,7004,2022-12-28 01:44:00,2022-12-28 03:21:00,2022-12-28 04:16:00,13.345338,77.684774,House Theft reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 08. Synthetic demonstration record.
2054,100291288202200001,202200001,2022-11-12,5236,1288,1,2,8,20,5,7029,2022-11-10 11:09:00,2022-11-10 13:29:00,2022-11-10 14:16:00,16.816156,75.717655,Hit and Run reported in Vijayapura; registered at Vijayapura Police Station 08. Synthetic demonstration record.
2055,100241234202300001,202300001,2023-05-30,5328,1234,1,2,7,18,3,7024,2023-05-28 21:31:00,2023-05-29 00:09:00,2023-05-29 01:14:00,12.691983,77.287925,Cheating reported in Ramanagara; registered at Ramanagara Police Station 04. Synthetic demonstration record.
2056,100031030202200003,202200003,2022-02-22,5041,1030,1,1,2,4,3,7003,2022-02-22 18:12:00,2022-02-22 20:43:00,2022-02-22 22:29:00,15.861969,74.560085,Robbery reported in Belagavi; registered at Belagavi Police Station 10. Synthetic demonstration record.
2057,100231221202300002,202300002,2023-05-12,5052,1221,1,2,4,11,4,7023,2023-05-10 14:17:00,2023-05-10 15:46:00,2023-05-10 16:54:00,16.207563,77.320791,Online Fraud reported in Raichur; registered at Raichur Police Station 01. Synthetic demonstration record.
2058,100041034202200004,202200004,2022-03-28,5105,1034,1,2,2,5,1,7004,2022-03-26 22:31:00,2022-03-27 01:25:00,2022-03-27 02:50:00,13.287645,77.681936,Burglary reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 04. Synthetic demonstration record.
2059,300231222202500001,202500001,2025-05-27,5181,1222,2,2,1,3,3,7023,2025-05-25 17:06:00,2025-05-25 17:45:00,2025-05-25 19:02:00,16.1652,77.382996,Assault reported in Raichur; registered at Raichur Police Station 02. Synthetic demonstration record.
2060,100031022202300002,202300002,2023-11-16,5007,1022,1,2,7,18,1,7003,2023-11-15 20:19:00,2023-11-15 22:08:00,2023-11-15 23:36:00,15.867918,74.51136,Cheating reported in Belagavi; registered at Belagavi Police Station 02. Synthetic demonstration record.
2061,100111104202500004,202500004,2025-07-03,5519,1104,1,2,2,6,3,7011,2025-07-02 18:45:00,2025-07-02 20:55:00,2025-07-02 21:18:00,12.894818,74.905501,Vehicle Theft reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 04. Synthetic demonstration record.
2062,100091085202400004,202400004,2024-12-08,5500,1085,1,1,1,2,5,7009,2024-12-06 14:43:00,2024-12-06 17:22:00,2024-12-06 19:14:00,13.336545,75.790037,Attempt to Murder reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 05. Synthetic demonstration record.
2063,300011003202300001,202300001,2023-12-31,5516,1003,2,1,2,4,3,7001,2023-12-30 17:18:00,2023-12-30 19:13:00,2023-12-30 20:00:00,16.207051,75.671726,Robbery reported in Bagalkot; registered at Bagalkot Police Station 03. Synthetic demonstration record.
2064,100061055202300005,202300005,2023-06-18,5536,1055,1,2,5,14,1,7006,2023-06-18 01:06:00,2023-06-18 03:10:00,2023-06-18 03:48:00,17.943059,77.566,NDPS Possession reported in Bidar; registered at Bidar Police Station 05. Synthetic demonstration record.
2065,100211206202200001,202200001,2022-02-17,5017,1206,1,2,3,8,1,7021,2022-02-16 18:36:00,2022-02-16 20:30:00,2022-02-16 22:12:00,12.562728,76.881795,Domestic Violence reported in Mandya; registered at Mandya Police Station 06. Synthetic demonstration record.
2066,100151148202300001,202300001,2023-05-23,5566,1148,1,2,4,12,1,7015,2023-05-23 09:15:00,2023-05-23 11:37:00,2023-05-23 12:45:00,12.982999,76.118943,Identity Theft reported in Hassan; registered at Hassan Police Station 08. Synthetic demonstration record.
2067,400181172202300001,202300001,2023-12-02,5092,1172,3,2,4,11,1,7018,2023-11-30 16:11:00,2023-11-30 17:32:00,2023-11-30 18:35:00,12.308312,75.822145,Online Fraud reported in Kodagu; registered at Kodagu Police Station 02. Synthetic demonstration record.
2068,100281278202400001,202400001,2024-03-22,5413,1278,1,2,2,6,2,7028,2024-03-21 19:17:00,2024-03-21 20:21:00,2024-03-21 20:51:00,14.76515,74.188298,Vehicle Theft reported in Uttara Kannada; registered at Uttara Kannada Police Station 08. Synthetic demonstration record.
2069,100191187202200001,202200001,2022-09-12,5208,1187,1,2,2,5,1,7019,2022-09-11 00:58:00,2022-09-11 03:00:00,2022-09-11 03:51:00,13.165351,78.194496,Burglary reported in Kolar; registered at Kolar Police Station 07. Synthetic demonstration record.
2070,100201191202200002,202200002,2022-11-20,5420,1191,1,2,5,14,1,7020,2022-11-19 14:22:00,2022-11-19 15:06:00,2022-11-19 16:31:00,15.351119,76.169065,NDPS Possession reported in Koppal; registered at Koppal Police Station 01. Synthetic demonstration record.
2071,100291287202400001,202400001,2024-08-16,5112,1287,1,2,7,19,3,7029,2024-08-16 18:36:00,2024-08-16 20:07:00,2024-08-16 20:46:00,16.824646,75.668228,Forgery reported in Vijayapura; registered at Vijayapura Police Station 07. Synthetic demonstration record.
2072,100111101202600004,202600004,2026-01-23,5589,1101,1,2,4,11,2,7011,2026-01-22 18:54:00,2026-01-22 20:52:00,2026-01-22 21:03:00,12.937183,74.837237,Online Fraud reported in Dakshina Kannada; registered at Dakshina Kannada Police Station 01. Synthetic demonstration record.
2073,100231222202600001,202600001,2026-01-24,5010,1222,1,2,4,11,3,7023,2026-01-24 13:46:00,2026-01-24 14:45:00,2026-01-24 16:37:00,16.181622,77.380051,Online Fraud reported in Raichur; registered at Raichur Police Station 02. Synthetic demonstration record.
2074,100031022202200002,202200002,2022-01-19,5007,1022,1,2,2,6,2,7003,2022-01-18 18:04:00,2022-01-18 19:39:00,2022-01-18 19:53:00,15.882609,74.558095,Vehicle Theft reported in Belagavi; registered at Belagavi Police Station 02. Synthetic demonstration record.
2075,100061058202400003,202400003,2024-03-13,5262,1058,1,2,1,3,2,7006,2024-03-13 17:20:00,2024-03-13 19:25:00,2024-03-13 20:42:00,17.869432,77.566675,Assault reported in Bidar; registered at Bidar Police Station 08. Synthetic demonstration record.
2076,400261253202400001,202400001,2024-05-24,5261,1253,3,2,1,3,1,7026,2024-05-22 07:29:00,2024-05-22 09:09:00,2024-05-22 09:22:00,13.380936,77.065664,Assault reported in Tumakuru; registered at Tumakuru Police Station 03. Synthetic demonstration record.
2077,800091082202400002,202400002,2024-08-02,5515,1082,4,2,5,14,3,7009,2024-08-01 03:04:00,2024-08-01 03:52:00,2024-08-01 05:42:00,13.368856,75.72077,NDPS Possession reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 02. Synthetic demonstration record.
2078,100211208202500003,202500003,2025-01-04,5050,1208,1,2,2,5,4,7021,2025-01-03 00:47:00,2025-01-03 01:00:00,2025-01-03 01:42:00,12.509411,76.884502,Burglary reported in Mandya; registered at Mandya Police Station 08. Synthetic demonstration record.
2079,100221213202300004,202300004,2023-05-19,5146,1213,1,2,2,7,4,7022,2023-05-19 01:19:00,2023-05-19 03:04:00,2023-05-19 03:12:00,12.315225,76.626869,House Theft reported in Mysuru; registered at Mysuru Police Station 03. Synthetic demonstration record.
2080,100061052202500003,202500003,2025-01-08,5152,1052,1,2,2,7,5,7006,2025-01-08 01:58:00,2025-01-08 03:24:00,2025-01-08 04:28:00,17.866431,77.543581,House Theft reported in Bidar; registered at Bidar Police Station 02. Synthetic demonstration record.
2081,100201191202400002,202400002,2024-03-03,5420,1191,1,2,2,7,1,7020,2024-03-01 02:20:00,2024-03-01 04:48:00,2024-03-01 05:54:00,15.37382,76.204188,House Theft reported in Koppal; registered at Koppal Police Station 01. Synthetic demonstration record.
2082,100241233202600003,202600003,2026-02-15,5457,1233,1,2,6,16,4,7024,2026-02-15 23:51:00,2026-02-16 00:42:00,2026-02-16 01:55:00,12.703192,77.314923,Rioting reported in Ramanagara; registered at Ramanagara Police Station 03. Synthetic demonstration record.
2083,100251244202300001,202300001,2023-08-15,5037,1244,1,2,5,14,2,7025,2023-08-15 07:49:00,2023-08-15 09:01:00,2023-08-15 09:26:00,13.909712,75.582834,NDPS Possession reported in Shivamogga; registered at Shivamogga Police Station 04. Synthetic demonstration record.
2084,100051042202200005,202200005,2022-08-04,5300,1042,1,2,2,7,1,7005,2022-08-02 02:29:00,2022-08-02 03:33:00,2022-08-02 04:11:00,13.022763,77.543249,House Theft reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 02. Synthetic demonstration record.
2085,100301299202300002,202300002,2023-11-30,5089,1299,1,2,3,8,1,7030,2023-11-30 12:54:00,2023-11-30 15:47:00,2023-11-30 17:07:00,16.832491,77.085792,Domestic Violence reported in Yadgir; registered at Yadgir Police Station 09. Synthetic demonstration record.
2086,100161151202500002,202500002,2025-09-27,5569,1151,1,2,4,12,1,7016,2025-09-26 17:06:00,2025-09-26 19:23:00,2025-09-26 20:47:00,14.770268,75.456319,Identity Theft reported in Haveri; registered at Haveri Police Station 01. Synthetic demonstration record.
2087,100051041202400005,202400005,2024-02-26,5311,1041,1,2,2,5,2,7005,2024-02-24 02:55:00,2024-02-24 03:11:00,2024-02-24 05:00:00,12.951428,77.590553,Burglary reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 01. Synthetic demonstration record.
2088,100221219202400002,202400002,2024-12-06,5054,1219,1,2,4,13,1,7022,2024-12-04 11:57:00,2024-12-04 14:50:00,2024-12-04 16:18:00,12.275856,76.690745,Cyber Stalking reported in Mysuru; registered at Mysuru Police Station 09. Synthetic demonstration record.
2089,100041033202400002,202400002,2024-05-27,5506,1033,1,2,2,7,5,7004,2024-05-27 23:36:00,2024-05-28 01:12:00,2024-05-28 02:28:00,13.309821,77.749957,House Theft reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 03. Synthetic demonstration record.
2090,100041038202600003,202600003,2026-02-12,5401,1038,1,2,1,3,1,7004,2026-02-10 09:49:00,2026-02-10 11:07:00,2026-02-10 11:58:00,13.262352,77.729852,Assault reported in Bengaluru Rural; registered at Bengaluru Rural Police Station 08. Synthetic demonstration record.
2091,100051046202600002,202600002,2026-03-28,5024,1046,1,2,4,13,5,7005,2026-03-28 13:55:00,2026-03-28 14:30:00,2026-03-28 14:48:00,12.933671,77.624876,Cyber Stalking reported in Bengaluru Urban; registered at Bengaluru Urban Police Station 06. Synthetic demonstration record.
2092,100061051202300001,202300001,2023-03-02,5116,1051,1,2,3,8,2,7006,2023-02-28 08:52:00,2023-02-28 10:19:00,2023-02-28 11:30:00,17.919103,77.549157,Domestic Violence reported in Bidar; registered at Bidar Police Station 01. Synthetic demonstration record.
2093,100071061202300001,202300001,2023-05-01,5297,1061,1,1,2,4,5,7007,2023-04-29 17:57:00,2023-04-29 18:10:00,2023-04-29 18:36:00,11.892313,76.911655,Robbery reported in Chamarajanagar; registered at Chamarajanagar Police Station 01. Synthetic demonstration record.
2094,100091084202500002,202500002,2025-10-10,5295,1084,1,2,2,5,1,7009,2025-10-10 01:20:00,2025-10-10 02:31:00,2025-10-10 03:22:00,13.326574,75.782936,Burglary reported in Chikkamagaluru; registered at Chikkamagaluru Police Station 04. Synthetic demonstration record.
2095,100221216202400005,202400005,2024-04-15,5518,1216,1,2,3,9,2,7022,2024-04-14 20:02:00,2024-04-14 20:52:00,2024-04-14 21:45:00,12.296439,76.651372,Sexual Harassment reported in Mysuru; registered at Mysuru Police Station 06. Synthetic demonstration record.
2096,100191183202500001,202500001,2025-04-23,5151,1183,1,2,4,12,1,7019,2025-04-21 17:10:00,2025-04-21 18:14:00,2025-04-21 19:58:00,13.17007,78.153348,Identity Theft reported in Kolar; registered at Kolar Police Station 03. Synthetic demonstration record.
